target_pheno_group	phenotype	var.label	name_fixEffect_pThre	sex.group	ai_fix_eff_esti	ai_pvalue2sided	ai_R2	ai_SE	cpd_fix_eff_esti	cpd_pvalue2sided	cpd_R2	cpd_SE	dpw_fix_eff_esti	dpw_pvalue2sided	dpw_R2	dpw_SE	sc_fix_eff_esti	sc_pvalue2sided	sc_R2	sc_SE	si_fix_eff_esti	si_pvalue2sided	si_R2	si_SE	signi.thres.T4
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_onset	Age at onset of cannabis use	S3	females	0.124799	0.547049304129881	0	0.206987	-0.255119	0.197160640794969	0	0.197338	0.269843	0.184414654257885	0	0.202796	0.151168	0.491275684985628	0	0.219338	-0.0293189	0.889860550156967	0	0.211523	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_onset	Age at onset of cannabis use	S3	males	-0.220634	0.165312022772859	0	0.158718	-0.289388	0.0648575199398606	0	0.15629	0.105205	0.475994723769852	0	0.147456	-0.207606	0.199621915800992	0	0.161578	-0.101866	0.546336454883733	0	0.168708	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_onset	Age at onset of cannabis use	S4	allSexes	0.0105934	0.93664906796276	1.0597729530901e-05	0.13323	-0.253727	0.0467581920388719	0.00638378434322503	0.127362	0.128679	0.298497792044073	0.00166542609830592	0.123674	-0.0431935	0.737883165932573	0.000166708806131311	0.129014	-0.160705	0.252450715513008	0.00250820314452876	0.140304	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_onset	Age at onset of cannabis use	S4	females	-0.0166826	0.939784393676643	0	0.220641	-0.324646	0.111686966116675	0	0.203443	0.244829	0.247677635905249	0	0.21134	0.0151301	0.94359424512781	0	0.213649	-0.0323498	0.885498052630387	0	0.224439	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_onset	Age at onset of cannabis use	S4	males	-0.00367954	0.982835084173711	0	0.170912	-0.176893	0.28964414538719	0	0.16682	0.0588517	0.697559167425358	0	0.151324	-0.0590414	0.716759257257229	0	0.16262	-0.220922	0.225917384397673	0	0.182142	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_onset	Age at onset of cannabis use	S5	allSexes	0.0636474	0.645663503019202	0.000379023533897208	0.138363	-0.0995197	0.435438828427743	0.000981107975820025	0.127526	-0.0378406	0.758987628024308	0.000140398374278779	0.123285	-0.053417	0.695416879457822	0.000243945459711191	0.136378	-0.217015	0.107908888066659	0.00464302358735736	0.134807	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_onset	Age at onset of cannabis use	S5	females	-0.03869	0.863162516798998	0	0.224276	-0.109244	0.59959471422272	0	0.20785	0.146528	0.482254684401409	0	0.208245	0.0903725	0.694696630069233	0	0.230014	-0.21735	0.327372017322058	0	0.221523	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_onset	Age at onset of cannabis use	S5	males	0.103469	0.564015276473312	0	0.1792	-0.117851	0.467857611467264	0	0.162173	-0.088636	0.567787454876475	0	0.155009	-0.107463	0.527027362440301	0	0.169732	-0.207649	0.226947962366416	0	0.17158	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_onset	Age at onset of cannabis use	S6	allSexes	0.115255	0.418975684503732	0.00123252236248313	0.142519	-0.0917977	0.466498150706012	0.000835470416055746	0.125991	0.0276919	0.821617467549711	7.76051701050402e-05	0.122773	-0.146538	0.294460072733707	0.00179139296785311	0.139665	-0.189418	0.163220162256251	0.00351691126972726	0.1357	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_onset	Age at onset of cannabis use	S6	females	0.0719685	0.751313839511699	0	0.22687	-0.0401762	0.844680629614458	0	0.204882	0.209136	0.315894286766105	0	0.208146	-0.00600869	0.97938799345227	0	0.232358	-0.199574	0.358152059828092	0	0.216827	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_onset	Age at onset of cannabis use	S6	males	0.147486	0.42946924268373	0	0.186468	-0.161199	0.316734066827323	0	0.160795	-0.0351791	0.818933597046918	0	0.15357	-0.197236	0.263267998487183	0	0.176047	-0.168123	0.338716566054766	0	0.17551	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_onset	Age at onset of cannabis use	S7	allSexes	-0.00426526	0.976606108658102	1.66427614846093e-06	0.145398	-0.106919	0.400329157200272	0.00112396928928277	0.127047	0.0208118	0.862069878255814	4.44477700907063e-05	0.119741	-0.144415	0.309418987617234	0.00176359598980737	0.141971	-0.10506	0.440675386561092	0.00109028023367048	0.136174	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_onset	Age at onset of cannabis use	S7	females	-0.152091	0.518004022788262	0	0.234978	-0.0679913	0.74205918405669	0	0.206373	0.180301	0.360607450368449	0	0.196893	0.118227	0.621531726047509	0	0.239211	-0.0687851	0.752330063903524	0	0.217755	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_onset	Age at onset of cannabis use	S7	males	0.116247	0.534816555124578	0	0.187122	-0.170326	0.294619452446609	0	0.162294	-0.0336046	0.825984604708846	0	0.152744	-0.273972	0.121313010884759	0	0.176442	-0.0953369	0.589452614525555	0	0.176521	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_onset	Age at onset of cannabis use	S8	allSexes	0.0273247	0.850890926608116	6.81873150599481e-05	0.145302	-0.104489	0.407774696385445	0.00108399110970849	0.126143	0.0318141	0.792211685538612	0.000103184308242049	0.120716	-0.127609	0.371534967974461	0.00137319339438124	0.142707	-0.108146	0.430837793337761	0.00114695868060387	0.1372	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_onset	Age at onset of cannabis use	S8	females	-0.108582	0.647030365318426	0	0.236875	-0.0837227	0.685311948605841	0	0.20639	0.171954	0.383768891074492	0	0.197113	0.140235	0.560504024129087	0	0.240623	-0.0596928	0.785844584829828	0	0.219479	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_onset	Age at onset of cannabis use	S8	males	0.13699	0.461562273154897	0	0.185869	-0.149992	0.350531284410684	0	0.160469	-0.00798203	0.958913407970124	0	0.154837	-0.262617	0.139699763108155	0	0.177443	-0.109324	0.539905489038894	0	0.178194	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S1	allSexes	-0.00401423	0.688408620975434	7.51579186913771e-05	0.0100089	-0.0111698	0.279901239405972	0.000547439961609627	0.0103348	0.00252579	0.807301808210728	2.87469422437552e-05	0.0103543	-0.00763618	0.448185193273543	0.00027229540155649	0.0100665	0.00591002	0.557438122574833	0.00016266315009128	0.0100727	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S1	females	0.00410603	0.746680392738894	0	0.0127088	-0.0104821	0.427543406411084	0	0.0132076	0.00580082	0.648625582462557	0	0.0127274	-0.00487888	0.707428681253883	0	0.0129968	0.00545753	0.66441145088247	0	0.0125771	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S1	males	-0.0161011	0.317744242992351	0	0.016107	-0.0141055	0.386908363314494	0	0.0162949	-0.000345597	0.983919618503407	0	0.0171423	-0.0150702	0.33585855360667	0	0.0156513	0.012116	0.457488451823994	0	0.0163004	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S2	allSexes	0.010174	0.316382266755874	0.000468755307710144	0.0101523	-0.012626	0.220626849535171	0.000701197281083987	0.0103053	0.00606813	0.555307380754628	0.000165458968757954	0.0102865	-0.0108618	0.29048775672119	0.000529423854574008	0.0102732	0.0216197	0.0301668018737079	0.00221928904828891	0.00996652	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S2	females	0.007996	0.528178120309	0	0.0126729	-0.0130644	0.323326614034676	0	0.013223	0.0022767	0.858592668709069	0	0.0127761	-0.00576109	0.657826312534893	0	0.0130043	0.0212737	0.0882268022467594	0	0.0124695	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S2	males	0.00756685	0.649910354643776	0	0.0166659	-0.0159083	0.324806104972404	0	0.0161482	0.0162905	0.332797629439785	0	0.0168118	-0.0222096	0.173991933758634	0	0.0163244	0.0264619	0.0999412203267448	0	0.0160691	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S3	allSexes	-0.0103784	0.305997154848258	0.000492034567677692	0.0101363	-0.0115131	0.265833350849662	0.000584198278027155	0.0103444	0.00462571	0.652754104464256	9.61290037915347e-05	0.0102794	-0.0147941	0.155096813275809	0.00096116140561398	0.0104021	0.0295941	0.00337197871946195	0.00405720805543119	0.0100843	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S3	females	-0.000869529	0.945699480137907	0	0.0127645	-0.00336425	0.797136523028855	0	0.0130851	0.0129495	0.323839115084042	0	0.0131206	-0.0195616	0.132267722096817	0	0.012988	0.0254237	0.0440081349632272	0	0.0126116	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S3	males	-0.0206396	0.205970200184139	0	0.0163082	-0.0271049	0.100862651111917	0	0.0165043	-0.00238004	0.883351217049562	0	0.016217	-0.00797502	0.637045377861167	0	0.0168967	0.0396811	0.01407198414576	0	0.0161305	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S4	allSexes	-0.0138045	0.190415078095027	0.000813080265870803	0.0105399	-0.00039155	0.969645778641335	6.86861642768521e-07	0.0102886	0.0152939	0.132637591331997	0.00106290995209617	0.0101667	-0.00923069	0.398703560185273	0.000343985431333502	0.0109356	0.025831	0.0128148271100169	0.0029277658306979	0.0103705	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S4	females	-0.0112003	0.383963218834391	0	0.0128606	0.0120187	0.34549077933292	0	0.0127357	0.0160246	0.217983586481228	0	0.0130019	-0.0281633	0.0404608319182721	0	0.0137316	0.0285919	0.0255847951268183	0	0.0127932	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S4	males	-0.0136145	0.443408897215987	0	0.0177556	-0.0264042	0.117222839960398	0	0.0168397	0.0145113	0.362118997984356	0	0.0159154	0.0141384	0.416623976911704	0	0.0173979	0.0242689	0.154635408620029	0	0.0170369	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S5	allSexes	-0.0106168	0.318476016090948	0.000476477155540752	0.0106401	-0.00989571	0.33734171549394	0.000438270842219564	0.010312	0.0151942	0.139704167855162	0.0010227081051672	0.0102844	-0.0208861	0.0641064594547421	0.00168499426773378	0.0112756	0.0285859	0.00563418137997575	0.00363977965600301	0.0103163	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S5	females	-0.0143244	0.263809477896729	0	0.0128137	-0.00351145	0.785426123293198	0	0.0128951	0.0149527	0.253325172366613	0	0.0130843	-0.0417992	0.00384659500207879	0	0.014436	0.0309716	0.0166063770211334	0	0.012914	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S5	males	-0.00126535	0.944898332382564	0	0.0183031	-0.0275966	0.0974045228961066	0	0.0166323	0.0150145	0.357904931612562	0	0.0163234	0.000602092	0.972394125896922	0	0.017394	0.0272364	0.100580190496219	0	0.0165706	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S6	allSexes	-0.0082384	0.442017410235477	0.000284518804987661	0.0107142	-0.00880838	0.39379571583154	0.000347543787537938	0.0103274	0.0140731	0.165566058691595	0.000905554645073515	0.0101462	-0.0177154	0.122109333805783	0.00118288422583387	0.0114548	0.0282542	0.0063412938419418	0.00353537036662841	0.0103416	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S6	females	-0.0195821	0.128339799518139	0	0.0128693	-0.00336234	0.794877357469595	0	0.0129304	0.0160408	0.212385590848855	0	0.0128571	-0.0364916	0.0123512232387503	0	0.0145657	0.0300694	0.0201974496440253	0	0.0129308	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S6	males	0.0129754	0.480611846073796	0	0.0183892	-0.027814	0.0949617991154793	0	0.0166405	0.00969493	0.548840369181195	0	0.0161659	0.00065667	0.970544200548239	0	0.0177788	0.0268599	0.10581888762267	0	0.0165922	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S7	allSexes	-0.00213389	0.844745766905337	1.88203803136599e-05	0.0108956	-0.0115842	0.265080663872006	0.000596110445431354	0.0103919	0.0115964	0.248550286409211	0.000623486470942416	0.0100474	-0.0209192	0.068513327254233	0.00167191658910096	0.0114785	0.0283443	0.00598983914097415	0.00358545921725505	0.0103037	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S7	females	-0.0118647	0.365196273786604	0	0.0130984	-0.00362996	0.781366357809685	0	0.0130765	0.0160262	0.207268357547869	0	0.0127019	-0.0398903	0.00602728029613895	0	0.0145022	0.037245	0.00365656249244621	0	0.0127926	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S7	males	0.0143021	0.445679431901196	0	0.0187456	-0.0322295	0.0530626316528582	0	0.0166402	0.00392882	0.80641744655689	0	0.0160282	-0.000787362	0.964764579044933	0	0.0178188	0.0177895	0.286841171021948	0	0.0166931	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S8	allSexes	-0.00387605	0.722732780951976	6.1989979939493e-05	0.010923	-0.0107201	0.300334635323273	0.00051550421102577	0.0103481	0.0131226	0.193191926175644	0.00079316606431313	0.0100821	-0.0208066	0.070602737983189	0.0016493821888818	0.0115026	0.0281763	0.00655303176482245	0.00351758617550024	0.0103543	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S8	females	-0.0153256	0.2434887465711	0	0.0131345	-0.0031708	0.808241679260377	0	0.0130624	0.0190137	0.133369797166109	0	0.0126602	-0.0384752	0.00813981747718035	0	0.0145182	0.0357469	0.00550687630858366	0	0.0128574	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholAbuse_ori	Alcohol abuse	S8	males	0.0154034	0.411770198537799	0	0.0187584	-0.030588	0.0642044924886909	0	0.0165079	0.00301594	0.852739448042547	0	0.0162431	-0.00238576	0.893914600568597	0	0.0178858	0.0190614	0.256400886019708	0	0.0167849	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholDepend_ori	Alcohol dependence	S1	allSexes	0.00269656	0.777608726746863	3.75178751189607e-05	0.00954637	-0.0117819	0.231976807437457	0.000673789415304494	0.00985441	0.016348	0.0980432729470321	0.00133221479555155	0.00987744	0.004469	0.641847352501551	0.000103170733806191	0.00960706	0.00289288	0.763486801485651	4.31141603251332e-05	0.00961279	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S1	females	0.0118116	0.316386461117321	0	0.0117847	-0.00939507	0.443255863046645	0	0.0122502	0.0240787	0.0413603208265806	0	0.0117926	0.0106369	0.377420190678102	0	0.012047	0.0112743	0.333656931610383	0	0.0116576	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S1	males	-0.01033	0.513577529980776	0	0.0158066	-0.0163545	0.306182885146354	0	0.015974	0.00449924	0.789191793466086	0	0.0168236	-0.0069228	0.652444517184715	0	0.0153665	-0.00518097	0.746185377043426	0	0.0160021	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholDepend_ori	Alcohol dependence	S2	allSexes	0.0034734	0.719915480550471	6.04394006026596e-05	0.00968558	-0.0102397	0.297418208178723	0.000510188818817465	0.00982488	0.0186398	0.0576036483330097	0.00172707371318448	0.00981223	-0.0110891	0.258097058411884	0.000610436254487693	0.00980313	0.00586151	0.538524982843684	0.000180460177829916	0.00952879	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S2	females	0.00334089	0.776305844310248	0	0.0117557	-0.0118572	0.333750836985948	0	0.0122627	0.0210025	0.0762469127328579	0	0.0118374	0.00171353	0.887084314140603	0	0.0120653	0.0241868	0.036612212318295	0	0.0115608	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S2	males	0.0025788	0.874724923643237	0	0.0163523	-0.0116227	0.463082022511566	0	0.015833	0.0166563	0.313370251594629	0	0.0165124	-0.0329939	0.039442877029238	0	0.0159978	-0.0152863	0.33399783422821	0	0.0158147	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholDepend_ori	Alcohol dependence	S3	allSexes	0.000290578	0.976024255070133	4.26685694440852e-07	0.00966759	-0.0111523	0.258166523546177	0.000606390547706793	0.00986044	0.0113843	0.245593517549293	0.000644107147168742	0.0098021	-0.00254788	0.797469256952785	3.15373342116783e-05	0.00992732	0.0191876	0.0464787219283337	0.00188671427203841	0.00963189	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S3	females	-0.00552927	0.64038096521406	0	0.0118331	-0.0078608	0.517127296780917	0	0.0121318	0.012603	0.300269912499797	0	0.0121621	-0.00100269	0.933812977231249	0	0.0120713	0.0241039	0.0393568797588383	0	0.0116871	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S3	males	0.00434151	0.786331497925628	0	0.0160112	-0.0207592	0.200137642334325	0	0.0161921	0.0124721	0.433453958610892	0	0.0159158	-0.00555975	0.737259434133182	0	0.0165674	0.0166013	0.296235718556544	0	0.0158846	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholDepend_ori	Alcohol dependence	S4	allSexes	-0.0124445	0.215915018492637	0.000730961965160786	0.0100537	-0.00563516	0.565780245267306	0.000157382024566832	0.0098112	0.0103318	0.286842249380551	0.000536611257358201	0.0096983	-0.00878672	0.400121899275936	0.000344804646019115	0.010441	0.018783	0.0577349069984935	0.00171250415217041	0.00989281	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S4	females	-0.0132481	0.266706453138481	0	0.011923	0.00207439	0.860637359697855	0	0.0118134	0.00698879	0.562272731881494	0	0.0120577	-0.0188278	0.140718421312734	0	0.0127734	0.0263422	0.0263471309792971	0	0.0118472	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S4	males	-0.0129857	0.456210101982054	0	0.0174209	-0.0231623	0.160904871008742	0	0.0165075	0.0170622	0.274761113522029	0	0.0156133	0.00214104	0.900191839273555	0	0.0170665	0.0101184	0.5456456078112	0	0.016738	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholDepend_ori	Alcohol dependence	S5	allSexes	-0.0167884	0.0981813375738146	0.00131801770585312	0.0101477	-0.0103691	0.291895849743077	0.00053232713191227	0.00983587	0.0116486	0.2350182174749	0.000664953539656805	0.00980653	-0.018384	0.0881224425359654	0.00144414752895556	0.0107754	0.0179587	0.0683517012128414	0.00158916488948455	0.00984829	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S5	females	-0.0218532	0.0658317286003134	0	0.0118699	-0.0168817	0.157725373937234	0	0.0119428	0.00340435	0.779102799367632	0	0.0121348	-0.0342311	0.0109033054092227	0	0.0134276	0.0195747	0.102634316991399	0	0.0119846	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S5	males	-0.0101118	0.573518173554978	0	0.0179582	-0.00448077	0.783866553579724	0	0.0163316	0.0258797	0.106052167693527	0	0.0159974	-0.00400372	0.81455354634559	0	0.0170646	0.0194424	0.232456581608627	0	0.0162722	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholDepend_ori	Alcohol dependence	S6	allSexes	-0.0146339	0.152255013307673	0.000993100521607725	0.0102186	-0.00799272	0.417421489708931	0.000316558850827534	0.0098548	0.0106983	0.268989434023644	0.000578911899640433	0.00967595	-0.0142498	0.193385913172104	0.000846653425196661	0.0109529	0.0198255	0.0446924444513508	0.0019255952344895	0.00987015	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S6	females	-0.0231011	0.0530244945326857	0	0.0119298	-0.0153529	0.200188528115798	0	0.0119791	0.00232679	0.845310161228655	0	0.0119235	-0.0313301	0.020839904970618	0	0.0135418	0.0233764	0.0514874704581892	0	0.0119933	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S6	males	-0.00377915	0.834091383400866	0	0.0180376	-0.00321297	0.844207630075699	0	0.0163453	0.0249246	0.115862008470364	0	0.0158369	0.0021735	0.900892103969242	0	0.0174483	0.0175047	0.28302647191786	0	0.0162962	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholDepend_ori	Alcohol dependence	S7	allSexes	-0.00736134	0.478730261479844	0.000247768396387841	0.0103906	-0.0101581	0.305751491098351	0.000507069422971274	0.0099161	0.00845297	0.377597573008937	0.0003664773445839	0.00957842	-0.0163164	0.137652650878945	0.00112517731355551	0.0109867	0.0117256	0.233555609903214	0.000678783507682189	0.00984053	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S7	females	-0.0155687	0.199952410823261	0	0.0121411	-0.0183865	0.129140180359148	0	0.0121089	0.00095948	0.935067060206077	0	0.0117747	-0.030486	0.0240812653678334	0	0.0134991	0.0156276	0.188643424240768	0	0.0118817	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S7	males	0.00291813	0.873931653257633	0	0.0183866	-0.00451135	0.782673721157169	0	0.0163505	0.0218932	0.163466226057793	0	0.0156986	-0.00425752	0.807779021602941	0	0.0174947	0.00945508	0.563926841846949	0	0.0163803	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4alcoholDepend_ori	Alcohol dependence	S8	allSexes	-0.0078322	0.452229324614817	0.000280000050262464	0.0104175	-0.00857333	0.38539470035317	0.000364738361250883	0.00987524	0.00847239	0.378156258583137	0.000365749749729333	0.00961168	-0.0172836	0.116540161827784	0.00125902772797765	0.0110083	0.0126873	0.199542892168348	0.000788974661669751	0.00988706	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S8	females	-0.0160579	0.187519246342427	0	0.0121778	-0.0177204	0.143191866158139	0	0.012097	0.00182613	0.876397106353494	0	0.0117385	-0.0316314	0.0193212068948943	0	0.0135057	0.0147846	0.215814696982077	0	0.0119393	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4alcoholDepend_ori	Alcohol dependence	S8	males	0.00273265	0.881983859081014	0	0.0184023	-0.00201473	0.901175156417414	0	0.0162203	0.0211454	0.184159516022078	0	0.0159104	-0.00509083	0.771949634341066	0	0.0175601	0.0124895	0.448438998590327	0	0.0164696	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM5alcoholUD_ori	DSM5 AUD 4 point scale	S1	allSexes	0.00183965	0.937350078164526	2.90169434098094e-06	0.0234024	-0.0303005	0.20983361138155	0.000740553272572238	0.0241559	0.0441034	0.0687645166561278	0.00161121068266154	0.0242218	0.000431169	0.985414264294706	1.5958573313458e-07	0.0235824	0.0249293	0.290606718688202	0.000532037762104363	0.0235842	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM5alcoholUD_ori	DSM5 AUD 4 point scale	S1	females	0.0206611	0.481338080318957	0	0.0293337	-0.0179582	0.555907791201448	0	0.0304853	0.0565449	0.0546995585598144	0	0.0294057	0.0122675	0.682861481578557	0	0.0300196	0.0198681	0.494093425628679	0	0.029047	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM5alcoholUD_ori	DSM5 AUD 4 point scale	S1	males	-0.0283899	0.455695092786689	0	0.0380428	-0.0522111	0.174154801249209	0	0.0383905	0.0272426	0.501155034496027	0	0.0404834	-0.0228725	0.53622987410822	0	0.0369656	0.0478237	0.21363501219104	0	0.0384289	0.000714285714285714
